IP Origen,IP Destino,MAC Origen,MAC Destino,Puerto Ori,Puerto Des,Protocolo,Longitud,Hora Captura,Nombre de Dispositivos,Sitio/App Destino,Hostname Remoto,SSID
172.16.76.180,187.244.38.17,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,52475,80,TCP,54,2026-03-05 17:27:18,Equipo-76.180,HTTP,N/A,Estudiantes
172.16.71.87,224.0.0.251,66:21:3f:d1:e3:c1,01:00:5e:00:00:fb,5353,5353,UDP,119,2026-03-05 17:27:18,Equipo-71.87,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.78.114,224.0.0.252,70:08:94:85:b2:3d,01:00:5e:00:00:fc,49665,5355,UDP,66,2026-03-05 17:27:18,Equipo-78.114,LLMNR,N/A,Estudiantes
172.16.64.180,224.0.0.251,b2:6a:1a:d6:93:72,01:00:5e:00:00:fb,5353,5353,UDP,103,2026-03-05 17:27:18,Equipo-64.180,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.69.246,224.0.0.251,26:b8:74:81:1b:c2,01:00:5e:00:00:fb,5353,5353,UDP,135,2026-03-05 17:27:18,Equipo-69.246,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.70.141,224.0.0.251,4e:fb:dd:a2:1d:cd,01:00:5e:00:00:fb,5353,5353,UDP,119,2026-03-05 17:27:18,Equipo-70.141,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.76.180,104.18.19.125,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,64561,443,TCP,768,2026-03-05 17:27:19,Equipo-76.180,HTTPS,N/A,Estudiantes
172.16.66.214,224.0.0.251,7e:aa:f3:bf:90:21,01:00:5e:00:00:fb,5353,5353,UDP,119,2026-03-05 17:27:19,Equipo-66.214,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.75.216,224.0.0.251,f2:02:26:1a:01:ac,01:00:5e:00:00:fb,5353,5353,UDP,119,2026-03-05 17:27:19,Equipo-75.216,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.70.147,224.0.0.251,b6:af:77:a8:68:e1,01:00:5e:00:00:fb,5353,5353,UDP,82,2026-03-05 17:27:19,Equipo-70.147,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.76.180,104.18.19.125,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,64561,443,TCP,85,2026-03-05 17:27:19,Equipo-76.180,HTTPS,N/A,Estudiantes
104.18.19.125,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,64561,TCP,60,2026-03-05 17:27:19,Equipo-76.180,Puerto 64561,Red-Local,Estudiantes
104.18.19.125,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,64561,TCP,60,2026-03-05 17:27:19,Equipo-76.180,Puerto 64561,Red-Local,Estudiantes
172.16.76.180,224.0.0.252,d4:d8:53:5d:25:cd,01:00:5e:00:00:fc,137,137,UDP,92,2026-03-05 17:27:19,Equipo-76.180,NetBIOS-NS,N/A,Estudiantes
104.18.19.125,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,64561,TCP,135,2026-03-05 17:27:19,Equipo-76.180,Puerto 64561,Red-Local,Estudiantes
172.16.70.147,224.0.0.251,b6:af:77:a8:68:e1,01:00:5e:00:00:fb,5353,5353,UDP,103,2026-03-05 17:27:19,Equipo-70.147,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.70.147,224.0.0.251,b6:af:77:a8:68:e1,01:00:5e:00:00:fb,5353,5353,UDP,119,2026-03-05 17:27:19,Equipo-70.147,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.76.180,104.18.19.125,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,64561,443,TCP,54,2026-03-05 17:27:19,Equipo-76.180,HTTPS,N/A,Estudiantes
172.16.75.189,224.0.0.251,4a:e9:32:61:b9:97,01:00:5e:00:00:fb,5353,5353,UDP,488,2026-03-05 17:27:19,Android_76KZGOW5,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.72.56,224.0.0.251,ba:be:63:7c:51:e8,01:00:5e:00:00:fb,5353,5353,UDP,486,2026-03-05 17:27:19,Equipo-72.56,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.76.180,104.18.19.125,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,64561,443,TCP,778,2026-03-05 17:27:19,Equipo-76.180,HTTPS,N/A,Estudiantes
172.16.76.180,104.18.19.125,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,64561,443,TCP,85,2026-03-05 17:27:19,Equipo-76.180,HTTPS,N/A,Estudiantes
104.18.19.125,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,64561,TCP,60,2026-03-05 17:27:19,Equipo-76.180,Puerto 64561,Red-Local,Estudiantes
104.18.19.125,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,64561,TCP,60,2026-03-05 17:27:19,Equipo-76.180,Puerto 64561,Red-Local,Estudiantes
172.16.72.154,224.0.0.251,16:4e:17:fe:80:cd,01:00:5e:00:00:fb,5353,5353,UDP,82,2026-03-05 17:27:19,Equipo-72.154,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.67.53,224.0.0.251,3a:fa:36:31:b1:c1,01:00:5e:00:00:fb,5353,5353,UDP,119,2026-03-05 17:27:19,Equipo-67.53,mdns.mcast.net,mdns.mcast.net,Estudiantes
104.18.19.125,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,64561,TCP,135,2026-03-05 17:27:19,Equipo-76.180,Puerto 64561,Red-Local,Estudiantes
172.16.72.154,224.0.0.251,16:4e:17:fe:80:cd,01:00:5e:00:00:fb,5353,5353,UDP,103,2026-03-05 17:27:19,Equipo-72.154,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.72.154,224.0.0.251,16:4e:17:fe:80:cd,01:00:5e:00:00:fb,5353,5353,UDP,119,2026-03-05 17:27:19,Equipo-72.154,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.68.171,224.0.0.251,dc:b7:2e:02:27:f6,01:00:5e:00:00:fb,5353,5353,UDP,352,2026-03-05 17:27:19,Equipo-68.171,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.71.87,224.0.0.251,66:21:3f:d1:e3:c1,01:00:5e:00:00:fb,5353,5353,UDP,119,2026-03-05 17:27:19,Equipo-71.87,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.66.44,224.0.0.251,c6:d3:9d:7d:9c:3c,01:00:5e:00:00:fb,5353,5353,UDP,100,2026-03-05 17:27:19,Equipo-66.44,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.78.13,172.16.95.255,12:ad:9e:cd:e7:26,ff:ff:ff:ff:ff:ff,5684,5684,UDP,416,2026-03-05 17:27:19,Equipo-78.13,Puerto 5684,Red-Local,Estudiantes
0.0.0.0,255.255.255.255,70:08:94:85:b2:3d,ff:ff:ff:ff:ff:ff,68,67,UDP,346,2026-03-05 17:27:19,N/A,DHCP-Server,N/A,Estudiantes
172.16.76.180,104.18.19.125,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,64561,443,TCP,54,2026-03-05 17:27:19,Equipo-76.180,HTTPS,N/A,Estudiantes
172.16.76.180,8.8.8.8,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,65147,53,UDP,81,2026-03-05 17:27:19,Equipo-76.180,dns.google,dns.google,Estudiantes
8.8.8.8,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,53,65147,UDP,113,2026-03-05 17:27:19,Equipo-76.180,test.steampowered.com,test.steampowered.com,Estudiantes
172.16.76.180,187.244.38.17,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,52483,80,TCP,66,2026-03-05 17:27:19,Equipo-76.180,test.steampowered.com,test.steampowered.com,Estudiantes
187.244.38.17,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,80,52483,TCP,66,2026-03-05 17:27:19,Equipo-76.180,Puerto 52483,Red-Local,Estudiantes
172.16.76.180,187.244.38.17,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,52483,80,TCP,54,2026-03-05 17:27:19,Equipo-76.180,test.steampowered.com,test.steampowered.com,Estudiantes
172.16.76.180,187.244.38.17,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,52483,80,TCP,279,2026-03-05 17:27:19,Equipo-76.180,test.steampowered.com,test.steampowered.com,Estudiantes
172.16.66.197,224.0.0.251,18:87:40:b5:94:40,01:00:5e:00:00:fb,5353,5353,UDP,119,2026-03-05 17:27:19,Android-79,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.64.232,224.0.0.251,ae:9d:9d:ef:1e:15,01:00:5e:00:00:fb,5353,5353,UDP,100,2026-03-05 17:27:19,Equipo-64.232,mdns.mcast.net,mdns.mcast.net,Estudiantes
187.244.38.17,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,80,52483,TCP,536,2026-03-05 17:27:19,Equipo-76.180,Puerto 52483,Red-Local,Estudiantes
172.16.76.180,187.244.38.17,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,52483,80,TCP,54,2026-03-05 17:27:19,Equipo-76.180,test.steampowered.com,test.steampowered.com,Estudiantes
192.178.56.234,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,65329,TCP,217,2026-03-05 17:27:19,Equipo-76.180,Puerto 65329,Red-Local,Estudiantes
172.16.76.180,187.244.38.17,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,52469,80,TCP,54,2026-03-05 17:27:19,Equipo-76.180,test.steampowered.com,test.steampowered.com,Estudiantes
172.16.76.180,192.178.56.234,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,65329,443,TCP,89,2026-03-05 17:27:19,Equipo-76.180,HTTPS,N/A,Estudiantes
172.16.76.180,192.178.56.234,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,65329,443,TCP,89,2026-03-05 17:27:19,Equipo-76.180,HTTPS,N/A,Estudiantes
192.178.56.234,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,65329,TCP,60,2026-03-05 17:27:19,Equipo-76.180,Puerto 65329,Red-Local,Estudiantes
172.16.76.180,187.244.38.17,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,52483,80,TCP,54,2026-03-05 17:27:19,Equipo-76.180,test.steampowered.com,test.steampowered.com,Estudiantes
192.178.56.234,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,65329,TCP,217,2026-03-05 17:27:19,Equipo-76.180,Puerto 65329,Red-Local,Estudiantes
172.16.76.74,224.0.0.251,ae:03:c1:85:64:5d,01:00:5e:00:00:fb,5353,5353,UDP,87,2026-03-05 17:27:19,Equipo-76.74,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.70.141,224.0.0.251,4e:fb:dd:a2:1d:cd,01:00:5e:00:00:fb,5353,5353,UDP,119,2026-03-05 17:27:19,Equipo-70.141,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.78.114,224.0.0.252,70:08:94:85:b2:3d,01:00:5e:00:00:fc,59541,5355,UDP,66,2026-03-05 17:27:19,Equipo-78.114,LLMNR,N/A,Estudiantes
172.16.76.180,192.178.56.234,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,65329,443,TCP,89,2026-03-05 17:27:19,Equipo-76.180,HTTPS,N/A,Estudiantes
192.178.56.234,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,65329,TCP,60,2026-03-05 17:27:19,Equipo-76.180,Puerto 65329,Red-Local,Estudiantes
172.16.76.180,187.244.38.17,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,60824,80,TCP,54,2026-03-05 17:27:19,Equipo-76.180,test.steampowered.com,test.steampowered.com,Estudiantes
10.128.128.128,172.16.76.180,e0:55:3d:f3:02:b5,d4:d8:53:5d:25:cd,60824,80,TCP,82,2026-03-05 17:27:19,Equipo-128.128,HTTP,Red-Local,Estudiantes
172.16.76.180,187.244.38.17,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,52483,80,TCP,54,2026-03-05 17:27:19,Equipo-76.180,test.steampowered.com,test.steampowered.com,Estudiantes
172.16.78.214,224.0.0.251,e0:d4:64:4c:00:59,01:00:5e:00:00:fb,5353,5353,UDP,443,2026-03-05 17:27:19,Axel,mdns.mcast.net,mdns.mcast.net,Estudiantes
0.0.0.0,255.255.255.255,2e:65:7f:9a:66:c3,ff:ff:ff:ff:ff:ff,68,67,UDP,342,2026-03-05 17:27:19,N/A,DHCP-Server,N/A,Estudiantes
172.16.78.13,172.16.95.255,12:ad:9e:cd:e7:26,ff:ff:ff:ff:ff:ff,5684,5684,UDP,416,2026-03-05 17:27:19,Equipo-78.13,Puerto 5684,Red-Local,Estudiantes
172.16.76.180,40.84.76.79,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,64411,443,TCP,457,2026-03-05 17:27:20,Equipo-76.180,HTTPS,N/A,Estudiantes
40.84.76.79,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,64411,TCP,60,2026-03-05 17:27:20,Equipo-76.180,Puerto 64411,Red-Local,Estudiantes
40.84.76.79,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,64411,TCP,87,2026-03-05 17:27:20,Equipo-76.180,Puerto 64411,Red-Local,Estudiantes
172.16.76.180,13.107.6.158,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,56789,443,TCP,2902,2026-03-05 17:27:20,Equipo-76.180,HTTPS,N/A,Estudiantes
13.107.6.158,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,56789,TCP,60,2026-03-05 17:27:20,Equipo-76.180,Puerto 56789,Red-Local,Estudiantes
172.16.76.180,40.84.76.79,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,64411,443,TCP,54,2026-03-05 17:27:20,Equipo-76.180,HTTPS,N/A,Estudiantes
13.107.6.158,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,443,56789,TCP,691,2026-03-05 17:27:20,Equipo-76.180,Puerto 56789,Red-Local,Estudiantes
172.16.76.180,13.107.6.158,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,56789,443,TCP,54,2026-03-05 17:27:20,Equipo-76.180,HTTPS,N/A,Estudiantes
172.16.64.170,224.0.0.251,e2:f6:68:cb:ab:e7,01:00:5e:00:00:fb,5353,5353,UDP,103,2026-03-05 17:27:20,Equipo-64.170,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.77.126,224.0.0.251,0e:43:08:72:da:7b,01:00:5e:00:00:fb,5353,5353,UDP,481,2026-03-05 17:27:20,Equipo-77.126,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.64.170,224.0.0.251,e2:f6:68:cb:ab:e7,01:00:5e:00:00:fb,5353,5353,UDP,119,2026-03-05 17:27:20,Equipo-64.170,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.67.53,224.0.0.251,3a:fa:36:31:b1:c1,01:00:5e:00:00:fb,5353,5353,UDP,119,2026-03-05 17:27:20,Equipo-67.53,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.64.170,224.0.0.251,e2:f6:68:cb:ab:e7,01:00:5e:00:00:fb,5353,5353,UDP,135,2026-03-05 17:27:20,Equipo-64.170,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.78.114,224.0.0.252,70:08:94:85:b2:3d,01:00:5e:00:00:fc,59541,5355,UDP,66,2026-03-05 17:27:20,Equipo-78.114,LLMNR,N/A,Estudiantes
172.16.76.180,187.244.38.17,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,52483,80,TCP,54,2026-03-05 17:27:20,Equipo-76.180,test.steampowered.com,test.steampowered.com,Estudiantes
172.16.76.180,224.0.0.252,d4:d8:53:5d:25:cd,01:00:5e:00:00:fc,137,137,UDP,92,2026-03-05 17:27:20,Equipo-76.180,NetBIOS-NS,N/A,Estudiantes
172.16.76.180,172.16.95.254,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,137,137,UDP,92,2026-03-05 17:27:20,Equipo-76.180,NetBIOS-NS,Red-Local,Estudiantes
172.16.74.33,224.0.0.251,ba:7b:3f:62:17:6b,01:00:5e:00:00:fb,5353,5353,UDP,136,2026-03-05 17:27:20,Equipo-74.33,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.76.180,172.16.95.255,d4:d8:53:5d:25:cd,ff:ff:ff:ff:ff:ff,58410,51007,UDP,186,2026-03-05 17:27:20,Equipo-76.180,Puerto 51007,Red-Local,Estudiantes
172.16.78.114,224.0.0.252,70:08:94:85:b2:3d,01:00:5e:00:00:fc,56308,5355,UDP,66,2026-03-05 17:27:20,Equipo-78.114,LLMNR,N/A,Estudiantes
172.16.74.33,224.0.0.251,ba:7b:3f:62:17:6b,01:00:5e:00:00:fb,5353,5353,UDP,136,2026-03-05 17:27:20,Equipo-74.33,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.76.180,8.8.8.8,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,63732,53,UDP,94,2026-03-05 17:27:20,Equipo-76.180,dns.google,dns.google,Estudiantes
8.8.8.8,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,53,63732,UDP,159,2026-03-05 17:27:20,Equipo-76.180,customer-CHGO-38-17.megared.net.mx,customer-CHGO-38-17.megared.net.mx,Estudiantes
172.16.76.180,8.8.8.8,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,65147,53,UDP,86,2026-03-05 17:27:20,Equipo-76.180,dns.google,dns.google,Estudiantes
172.16.74.33,224.0.0.251,ba:7b:3f:62:17:6b,01:00:5e:00:00:fb,5353,5353,UDP,136,2026-03-05 17:27:20,Equipo-74.33,mdns.mcast.net,mdns.mcast.net,Estudiantes
8.8.8.8,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,53,65147,UDP,148,2026-03-05 17:27:20,Equipo-76.180,125.19.18.104.in-addr.arpa,125.19.18.104.in-addr.arpa,Estudiantes
172.16.76.180,187.244.38.17,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,52475,80,TCP,54,2026-03-05 17:27:20,Equipo-76.180,test.steampowered.com,N/A,Estudiantes
172.16.76.180,104.18.19.125,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,137,137,UDP,92,2026-03-05 17:27:20,Equipo-76.180,NetBIOS-NS,N/A,Estudiantes
172.16.64.5,224.0.0.251,5a:6d:47:7b:51:8e,01:00:5e:00:00:fb,5353,5353,UDP,119,2026-03-05 17:27:20,Equipo-64.5,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.78.114,224.0.0.252,70:08:94:85:b2:3d,01:00:5e:00:00:fc,56308,5355,UDP,66,2026-03-05 17:27:20,Equipo-78.114,LLMNR,N/A,Estudiantes
172.16.76.180,8.8.8.8,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,63732,53,UDP,111,2026-03-05 17:27:21,Equipo-76.180,dns.google,dns.google,Estudiantes
8.8.8.8,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,53,63732,UDP,127,2026-03-05 17:27:21,Equipo-76.180,a23-194-74-106.deploy.static.akamaitechnologies.com,a23-194-74-106.deploy.static.akamaitechnologies.com,Estudiantes
172.16.76.180,8.8.8.8,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,65147,53,UDP,87,2026-03-05 17:27:21,Equipo-76.180,dns.google,dns.google,Estudiantes
172.16.70.147,224.0.0.251,b6:af:77:a8:68:e1,01:00:5e:00:00:fb,5353,5353,UDP,119,2026-03-05 17:27:21,Equipo-70.147,mdns.mcast.net,mdns.mcast.net,Estudiantes
8.8.8.8,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,53,65147,UDP,127,2026-03-05 17:27:21,Equipo-76.180,234.56.178.192.in-addr.arpa,234.56.178.192.in-addr.arpa,Estudiantes
172.16.69.120,224.0.0.251,9e:9f:1c:f3:24:88,01:00:5e:00:00:fb,5353,5353,UDP,103,2026-03-05 17:27:21,Equipo-69.120,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.69.120,224.0.0.251,9e:9f:1c:f3:24:88,01:00:5e:00:00:fb,5353,5353,UDP,103,2026-03-05 17:27:21,Equipo-69.120,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.69.120,224.0.0.251,9e:9f:1c:f3:24:88,01:00:5e:00:00:fb,5353,5353,UDP,119,2026-03-05 17:27:21,Equipo-69.120,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.78.128,224.0.0.252,24:eb:16:bb:19:5d,01:00:5e:00:00:fc,54322,5355,UDP,63,2026-03-05 17:27:21,Equipo-78.128,LLMNR,N/A,Estudiantes
172.16.64.170,224.0.0.251,e2:f6:68:cb:ab:e7,01:00:5e:00:00:fb,5353,5353,UDP,135,2026-03-05 17:27:21,Equipo-64.170,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.76.180,8.8.8.8,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,63732,53,UDP,94,2026-03-05 17:27:21,Equipo-76.180,dns.google,dns.google,Estudiantes
8.8.8.8,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,53,63732,UDP,159,2026-03-05 17:27:21,Equipo-76.180,customer-CHGO-38-24.megared.net.mx,customer-CHGO-38-24.megared.net.mx,Estudiantes
172.16.76.180,8.8.8.8,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,65147,53,UDP,84,2026-03-05 17:27:21,Equipo-76.180,dns.google,dns.google,Estudiantes
172.16.76.180,8.8.4.4,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,65147,53,UDP,84,2026-03-05 17:27:21,Equipo-76.180,dns.google,dns.google,Estudiantes
172.16.79.167,224.0.0.251,1a:27:48:ae:f5:24,01:00:5e:00:00:fb,5353,5353,UDP,107,2026-03-05 17:27:21,Equipo-79.167,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.72.154,224.0.0.251,16:4e:17:fe:80:cd,01:00:5e:00:00:fb,5353,5353,UDP,119,2026-03-05 17:27:21,Equipo-72.154,mdns.mcast.net,mdns.mcast.net,Estudiantes
8.8.8.8,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,53,65147,UDP,170,2026-03-05 17:27:21,Equipo-76.180,79.76.84.40.in-addr.arpa,79.76.84.40.in-addr.arpa,Estudiantes
172.16.76.180,40.84.76.79,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,137,137,UDP,92,2026-03-05 17:27:21,Equipo-76.180,NetBIOS-NS,N/A,Estudiantes
8.8.4.4,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,53,65147,UDP,170,2026-03-05 17:27:21,Equipo-76.180,79.76.84.40.in-addr.arpa,79.76.84.40.in-addr.arpa,Estudiantes
172.16.76.180,8.8.4.4,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,53,65147,UDP,198,2026-03-05 17:27:21,Equipo-76.180,dns.google,dns.google,Estudiantes
172.16.78.128,224.0.0.252,24:eb:16:bb:19:5d,01:00:5e:00:00:fc,54322,5355,UDP,63,2026-03-05 17:27:21,Equipo-78.128,LLMNR,N/A,Estudiantes
0.0.0.0,255.255.255.255,7a:7b:4f:1f:36:33,ff:ff:ff:ff:ff:ff,68,67,UDP,330,2026-03-05 17:27:21,N/A,DHCP-Server,N/A,Estudiantes
172.16.76.180,187.244.38.17,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,52483,80,TCP,54,2026-03-05 17:27:21,Equipo-76.180,test.steampowered.com,N/A,Estudiantes
172.16.76.74,224.0.0.251,ae:03:c1:85:64:5d,01:00:5e:00:00:fb,5353,5353,UDP,87,2026-03-05 17:27:21,Equipo-76.74,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.69.120,224.0.0.251,9e:9f:1c:f3:24:88,01:00:5e:00:00:fb,5353,5353,UDP,119,2026-03-05 17:27:21,Equipo-69.120,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.78.128,224.0.0.252,24:eb:16:bb:19:5d,01:00:5e:00:00:fc,58584,5355,UDP,63,2026-03-05 17:27:21,Equipo-78.128,LLMNR,N/A,Estudiantes
172.16.76.180,172.16.95.254,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,137,137,UDP,92,2026-03-05 17:27:22,Equipo-76.180,NetBIOS-NS,Red-Local,Estudiantes
172.16.76.180,8.8.8.8,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,63732,53,UDP,85,2026-03-05 17:27:22,Equipo-76.180,dns.google,dns.google,Estudiantes
8.8.8.8,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,53,63732,UDP,118,2026-03-05 17:27:22,Equipo-76.180,158.6.107.13.in-addr.arpa,158.6.107.13.in-addr.arpa,Estudiantes
172.16.74.33,224.0.0.251,ba:7b:3f:62:17:6b,01:00:5e:00:00:fb,5353,5353,UDP,486,2026-03-05 17:27:22,Equipo-74.33,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.64.170,224.0.0.251,e2:f6:68:cb:ab:e7,01:00:5e:00:00:fb,5353,5353,UDP,135,2026-03-05 17:27:22,Equipo-64.170,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.78.128,224.0.0.252,24:eb:16:bb:19:5d,01:00:5e:00:00:fc,58584,5355,UDP,63,2026-03-05 17:27:22,Equipo-78.128,LLMNR,N/A,Estudiantes
172.16.76.180,104.18.19.125,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,137,137,UDP,92,2026-03-05 17:27:22,Equipo-76.180,NetBIOS-NS,N/A,Estudiantes
0.0.0.0,255.255.255.255,aa:22:a7:45:f3:b9,ff:ff:ff:ff:ff:ff,68,67,UDP,340,2026-03-05 17:27:22,N/A,DHCP-Server,N/A,Estudiantes
0.0.0.0,255.255.255.255,aa:22:a7:45:f3:b9,ff:ff:ff:ff:ff:ff,68,67,UDP,350,2026-03-05 17:27:22,N/A,DHCP-Server,N/A,Estudiantes
172.16.70.231,224.0.0.251,4a:d0:87:b5:11:67,01:00:5e:00:00:fb,5353,5353,UDP,136,2026-03-05 17:27:22,Equipo-70.231,mdns.mcast.net,mdns.mcast.net,Estudiantes
172.16.76.180,187.244.38.17,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,52490,80,TCP,66,2026-03-05 17:27:22,Equipo-76.180,test.steampowered.com,N/A,Estudiantes
187.244.38.17,172.16.76.180,88:15:44:a7:ba:6c,d4:d8:53:5d:25:cd,80,52490,TCP,66,2026-03-05 17:27:22,Equipo-76.180,Puerto 52490,Red-Local,Estudiantes
172.16.76.180,187.244.38.17,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,52490,80,TCP,54,2026-03-05 17:27:22,Equipo-76.180,test.steampowered.com,N/A,Estudiantes
172.16.76.180,187.244.38.17,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,52470,80,TCP,54,2026-03-05 17:27:22,Equipo-76.180,test.steampowered.com,N/A,Estudiantes
172.16.76.180,187.244.38.17,d4:d8:53:5d:25:cd,88:15:44:a7:ba:6c,52490,80,TCP,279,2026-03-05 17:27:22,Equipo-76.180,test.steampowered.com,N/A,Estudiantes
